ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000",PartOfCumulativeCountSeries
COVID-19,Unspecified,BRAZIL,2020-11-08,World Health Organization COVID-19 Dashboard,18862,"208,660,842",9.0395,1.0
COVID-19,Unspecified,BRAZIL,2020-11-09,World Health Organization COVID-19 Dashboard,22380,"208,660,842",10.7255,1.0
COVID-19,Unspecified,BRAZIL,2020-11-10,World Health Organization COVID-19 Dashboard,10554,"208,660,842",5.058,1.0
COVID-19,Unspecified,BRAZIL,2020-11-11,World Health Organization COVID-19 Dashboard,10917,"208,660,842",5.2319,1.0
COVID-19,Unspecified,BRAZIL,2020-11-12,World Health Organization COVID-19 Dashboard,25012,"208,660,842",11.9869,1.0
COVID-19,Unspecified,BRAZIL,2020-11-13,World Health Organization COVID-19 Dashboard,48331,"208,660,842",23.1625,1.0
COVID-19,Unspecified,BRAZIL,2020-11-14,World Health Organization COVID-19 Dashboard,33207,"208,660,842",15.9143,1.0
COVID-19,Unspecified,BRAZIL,2020-11-15,World Health Organization COVID-19 Dashboard,29070,"208,660,842",13.9317,1.0
COVID-19,Unspecified,BRAZIL,2020-11-16,World Health Organization COVID-19 Dashboard,38307,"208,660,842",18.3585,1.0
COVID-19,Unspecified,BRAZIL,2020-11-17,World Health Organization COVID-19 Dashboard,14134,"208,660,842",6.7737,1.0
COVID-19,Unspecified,BRAZIL,2020-11-18,World Health Organization COVID-19 Dashboard,13371,"208,660,842",6.408,1.0
COVID-19,Unspecified,BRAZIL,2020-11-19,World Health Organization COVID-19 Dashboard,35294,"208,660,842",16.9145,1.0
COVID-19,Unspecified,BRAZIL,2020-11-20,World Health Organization COVID-19 Dashboard,34091,"208,660,842",16.338,1.0
COVID-19,Unspecified,BRAZIL,2020-11-21,World Health Organization COVID-19 Dashboard,35918,"208,660,842",17.2136,1.0
COVID-19,Unspecified,BRAZIL,2020-11-22,World Health Organization COVID-19 Dashboard,38397,"208,660,842",18.4016,1.0
COVID-19,Unspecified,BRAZIL,2020-11-23,World Health Organization COVID-19 Dashboard,32622,"208,660,842",15.634,1.0
COVID-19,Unspecified,BRAZIL,2020-11-24,World Health Organization COVID-19 Dashboard,18615,"208,660,842",8.9212,1.0
COVID-19,Unspecified,BRAZIL,2020-11-25,World Health Organization COVID-19 Dashboard,16207,"208,660,842",7.7671,1.0
COVID-19,Unspecified,BRAZIL,2020-11-26,World Health Organization COVID-19 Dashboard,31100,"208,660,842",14.9046,1.0
COVID-19,Unspecified,BRAZIL,2020-11-27,World Health Organization COVID-19 Dashboard,47898,"208,660,842",22.955,1.0
COVID-19,Unspecified,BRAZIL,2020-11-28,World Health Organization COVID-19 Dashboard,37614,"208,660,842",18.0264,1.0
COVID-19,Unspecified,BRAZIL,2020-11-29,World Health Organization COVID-19 Dashboard,34130,"208,660,842",16.3567,1.0
COVID-19,Unspecified,BRAZIL,2020-11-30,World Health Organization COVID-19 Dashboard,51922,"208,660,842",24.8834,1.0
COVID-19,Unspecified,BRAZIL,2020-12-01,World Health Organization COVID-19 Dashboard,24468,"208,660,842",11.7262,1.0
COVID-19,Unspecified,BRAZIL,2020-12-02,World Health Organization COVID-19 Dashboard,21138,"208,660,842",10.1303,1.0
COVID-19,Unspecified,BRAZIL,2020-12-03,World Health Organization COVID-19 Dashboard,50909,"208,660,842",24.398,1.0
COVID-19,Unspecified,BRAZIL,2020-12-04,World Health Organization COVID-19 Dashboard,49863,"208,660,842",23.8967,1.0
COVID-19,Unspecified,BRAZIL,2020-12-05,World Health Organization COVID-19 Dashboard,50434,"208,660,842",24.1703,1.0
COVID-19,Unspecified,BRAZIL,2020-12-06,World Health Organization COVID-19 Dashboard,46884,"208,660,842",22.469,1.0
COVID-19,Unspecified,BRAZIL,2020-12-07,World Health Organization COVID-19 Dashboard,43209,"208,660,842",20.7078,1.0
COVID-19,Unspecified,BRAZIL,2020-12-08,World Health Organization COVID-19 Dashboard,26363,"208,660,842",12.6344,1.0
COVID-19,Unspecified,BRAZIL,2020-12-09,World Health Organization COVID-19 Dashboard,20371,"208,660,842",9.7627,1.0
COVID-19,Unspecified,BRAZIL,2020-12-10,World Health Organization COVID-19 Dashboard,51088,"208,660,842",24.4838,1.0
COVID-19,Unspecified,BRAZIL,2020-12-11,World Health Organization COVID-19 Dashboard,53453,"208,660,842",25.6172,1.0
COVID-19,Unspecified,BRAZIL,2020-12-12,World Health Organization COVID-19 Dashboard,53347,"208,660,842",25.5664,1.0
COVID-19,Unspecified,BRAZIL,2020-12-13,World Health Organization COVID-19 Dashboard,54428,"208,660,842",26.0844,1.0
COVID-19,Unspecified,BRAZIL,2020-12-14,World Health Organization COVID-19 Dashboard,43900,"208,660,842",21.0389,1.0
COVID-19,Unspecified,BRAZIL,2020-12-15,World Health Organization COVID-19 Dashboard,21825,"208,660,842",10.4596,1.0
COVID-19,Unspecified,BRAZIL,2020-12-16,World Health Organization COVID-19 Dashboard,25193,"208,660,842",12.0737,1.0
COVID-19,Unspecified,BRAZIL,2020-12-17,World Health Organization COVID-19 Dashboard,42889,"208,660,842",20.5544,1.0
COVID-19,Unspecified,BRAZIL,2020-12-18,World Health Organization COVID-19 Dashboard,70574,"208,660,842",33.8223,1.0
COVID-19,Unspecified,BRAZIL,2020-12-19,World Health Organization COVID-19 Dashboard,69826,"208,660,842",33.4639,1.0
COVID-19,Unspecified,BRAZIL,2020-12-20,World Health Organization COVID-19 Dashboard,52544,"208,660,842",25.1815,1.0
COVID-19,Unspecified,BRAZIL,2020-12-21,World Health Organization COVID-19 Dashboard,50177,"208,660,842",24.0472,1.0
COVID-19,Unspecified,BRAZIL,2020-12-22,World Health Organization COVID-19 Dashboard,25445,"208,660,842",12.1944,1.0
COVID-19,Unspecified,BRAZIL,2020-12-23,World Health Organization COVID-19 Dashboard,25019,"208,660,842",11.9903,1.0
COVID-19,Unspecified,BRAZIL,2020-12-24,World Health Organization COVID-19 Dashboard,55202,"208,660,842",26.4554,1.0
COVID-19,Unspecified,BRAZIL,2020-12-25,World Health Organization COVID-19 Dashboard,46696,"208,660,842",22.3789,1.0
COVID-19,Unspecified,BRAZIL,2020-12-26,World Health Organization COVID-19 Dashboard,60076,"208,660,842",28.7912,1.0
COVID-19,Unspecified,BRAZIL,2020-12-27,World Health Organization COVID-19 Dashboard,22967,"208,660,842",11.0069,1.0
COVID-19,Unspecified,BRAZIL,2020-12-28,World Health Organization COVID-19 Dashboard,17246,"208,660,842",8.2651,1.0
COVID-19,Unspecified,BRAZIL,2020-12-29,World Health Organization COVID-19 Dashboard,18479,"208,660,842",8.856,1.0
COVID-19,Unspecified,BRAZIL,2020-12-30,World Health Organization COVID-19 Dashboard,20548,"208,660,842",9.8476,1.0
COVID-19,Unspecified,BRAZIL,2020-12-31,World Health Organization COVID-19 Dashboard,58718,"208,660,842",28.1404,1.0
COVID-19,Unspecified,BRAZIL,2021-01-01,World Health Organization COVID-19 Dashboard,55649,209550294,26.5564,1.0
COVID-19,Unspecified,BRAZIL,2021-01-02,World Health Organization COVID-19 Dashboard,56773,209550294,27.0928,1.0
COVID-19,Unspecified,BRAZIL,2021-01-03,World Health Organization COVID-19 Dashboard,24605,209550294,11.7418,1.0
COVID-19,Unspecified,BRAZIL,2021-01-04,World Health Organization COVID-19 Dashboard,15827,209550294,7.5528,1.0
COVID-19,Unspecified,BRAZIL,2021-01-05,World Health Organization COVID-19 Dashboard,17341,209550294,8.2753,1.0
COVID-19,Unspecified,BRAZIL,2021-01-06,World Health Organization COVID-19 Dashboard,20006,209550294,9.5471,1.0
COVID-19,Unspecified,BRAZIL,2021-01-07,World Health Organization COVID-19 Dashboard,56648,209550294,27.0331,1.0
COVID-19,Unspecified,BRAZIL,2021-01-08,World Health Organization COVID-19 Dashboard,63430,209550294,30.2696,1.0
COVID-19,Unspecified,BRAZIL,2021-01-09,World Health Organization COVID-19 Dashboard,87843,209550294,41.9198,1.0
COVID-19,Unspecified,BRAZIL,2021-01-10,World Health Organization COVID-19 Dashboard,52035,209550294,24.8317,1.0
COVID-19,Unspecified,BRAZIL,2021-01-11,World Health Organization COVID-19 Dashboard,62290,209550294,29.7256,1.0
COVID-19,Unspecified,BRAZIL,2021-01-12,World Health Organization COVID-19 Dashboard,29792,209550294,14.2171,1.0
COVID-19,Unspecified,BRAZIL,2021-01-13,World Health Organization COVID-19 Dashboard,25822,209550294,12.3226,1.0
COVID-19,Unspecified,BRAZIL,2021-01-14,World Health Organization COVID-19 Dashboard,64025,209550294,30.5535,1.0
COVID-19,Unspecified,BRAZIL,2021-01-15,World Health Organization COVID-19 Dashboard,60899,209550294,29.0618,1.0
COVID-19,Unspecified,BRAZIL,2021-01-16,World Health Organization COVID-19 Dashboard,67758,209550294,32.335,1.0
COVID-19,Unspecified,BRAZIL,2021-01-17,World Health Organization COVID-19 Dashboard,69198,209550294,33.0221,1.0
COVID-19,Unspecified,BRAZIL,2021-01-18,World Health Organization COVID-19 Dashboard,61567,209550294,29.3805,1.0
COVID-19,Unspecified,BRAZIL,2021-01-19,World Health Organization COVID-19 Dashboard,33040,209550294,15.7671,1.0
COVID-19,Unspecified,BRAZIL,2021-01-20,World Health Organization COVID-19 Dashboard,23671,209550294,11.2961,1.0
COVID-19,Unspecified,BRAZIL,2021-01-21,World Health Organization COVID-19 Dashboard,62094,209550294,29.632,1.0
COVID-19,Unspecified,BRAZIL,2021-01-22,World Health Organization COVID-19 Dashboard,64385,209550294,30.7253,1.0
COVID-19,Unspecified,BRAZIL,2021-01-23,World Health Organization COVID-19 Dashboard,59119,209550294,28.2123,1.0
COVID-19,Unspecified,BRAZIL,2021-01-24,World Health Organization COVID-19 Dashboard,56552,209550294,26.9873,1.0
COVID-19,Unspecified,BRAZIL,2021-01-25,World Health Organization COVID-19 Dashboard,62334,209550294,29.7466,1.0
COVID-19,Unspecified,BRAZIL,2021-01-26,World Health Organization COVID-19 Dashboard,28323,209550294,13.5161,1.0
COVID-19,Unspecified,BRAZIL,2021-01-27,World Health Organization COVID-19 Dashboard,26816,209550294,12.7969,1.0
COVID-19,Unspecified,BRAZIL,2021-01-28,World Health Organization COVID-19 Dashboard,61963,209550294,29.5695,1.0
COVID-19,Unspecified,BRAZIL,2021-01-29,World Health Organization COVID-19 Dashboard,63520,209550294,30.3125,1.0
COVID-19,Unspecified,BRAZIL,2021-01-30,World Health Organization COVID-19 Dashboard,61811,209550294,29.497,1.0
COVID-19,Unspecified,BRAZIL,2021-01-31,World Health Organization COVID-19 Dashboard,59826,209550294,28.5497,1.0
COVID-19,Unspecified,BRAZIL,2021-02-01,World Health Organization COVID-19 Dashboard,58462,209550294,27.8988,1.0
COVID-19,Unspecified,BRAZIL,2021-02-02,World Health Organization COVID-19 Dashboard,27756,209550294,13.2455,1.0
COVID-19,Unspecified,BRAZIL,2021-02-03,World Health Organization COVID-19 Dashboard,24591,209550294,11.7351,1.0
COVID-19,Unspecified,BRAZIL,2021-02-04,World Health Organization COVID-19 Dashboard,54096,209550294,25.8153,1.0
COVID-19,Unspecified,BRAZIL,2021-02-05,World Health Organization COVID-19 Dashboard,56002,209550294,26.7248,1.0
COVID-19,Unspecified,BRAZIL,2021-02-06,World Health Organization COVID-19 Dashboard,56873,209550294,27.1405,1.0
COVID-19,Unspecified,BRAZIL,2021-02-07,World Health Organization COVID-19 Dashboard,50872,209550294,24.2767,1.0
COVID-19,Unspecified,BRAZIL,2021-02-08,World Health Organization COVID-19 Dashboard,50630,209550294,24.1613,1.0
COVID-19,Unspecified,BRAZIL,2021-02-09,World Health Organization COVID-19 Dashboard,26845,209550294,12.8108,1.0
COVID-19,Unspecified,BRAZIL,2021-02-10,World Health Organization COVID-19 Dashboard,23439,209550294,11.1854,1.0
COVID-19,Unspecified,BRAZIL,2021-02-11,World Health Organization COVID-19 Dashboard,51486,209550294,24.5698,1.0
COVID-19,Unspecified,BRAZIL,2021-02-12,World Health Organization COVID-19 Dashboard,59602,209550294,28.4428,1.0
COVID-19,Unspecified,BRAZIL,2021-02-13,World Health Organization COVID-19 Dashboard,54742,209550294,26.1236,1.0
COVID-19,Unspecified,BRAZIL,2021-02-14,World Health Organization COVID-19 Dashboard,51546,209550294,24.5984,1.0
COVID-19,Unspecified,BRAZIL,2021-02-15,World Health Organization COVID-19 Dashboard,44299,209550294,21.14,1.0
COVID-19,Unspecified,BRAZIL,2021-02-16,World Health Organization COVID-19 Dashboard,24759,209550294,11.8153,1.0
COVID-19,Unspecified,BRAZIL,2021-02-17,World Health Organization COVID-19 Dashboard,32197,209550294,15.3648,1.0
COVID-19,Unspecified,BRAZIL,2021-02-18,World Health Organization COVID-19 Dashboard,55271,209550294,26.376,1.0
COVID-19,Unspecified,BRAZIL,2021-02-19,World Health Organization COVID-19 Dashboard,56766,209550294,27.0894,1.0
COVID-19,Unspecified,BRAZIL,2021-02-20,World Health Organization COVID-19 Dashboard,51879,209550294,24.7573,1.0
COVID-19,Unspecified,BRAZIL,2021-02-21,World Health Organization COVID-19 Dashboard,51050,209550294,24.3617,1.0
COVID-19,Unspecified,BRAZIL,2021-02-22,World Health Organization COVID-19 Dashboard,57472,209550294,27.4264,1.0
COVID-19,Unspecified,BRAZIL,2021-02-23,World Health Organization COVID-19 Dashboard,29026,209550294,13.8516,1.0
COVID-19,Unspecified,BRAZIL,2021-02-24,World Health Organization COVID-19 Dashboard,26986,209550294,12.8781,1.0
COVID-19,Unspecified,BRAZIL,2021-02-25,World Health Organization COVID-19 Dashboard,62715,209550294,29.9284,1.0
COVID-19,Unspecified,BRAZIL,2021-02-26,World Health Organization COVID-19 Dashboard,66588,209550294,31.7766,1.0
COVID-19,Unspecified,BRAZIL,2021-02-27,World Health Organization COVID-19 Dashboard,65998,209550294,31.4951,1.0
COVID-19,Unspecified,BRAZIL,2021-02-28,World Health Organization COVID-19 Dashboard,65169,209550294,31.0995,1.0
COVID-19,Unspecified,BRAZIL,2021-03-01,World Health Organization COVID-19 Dashboard,61602,209550294,29.3972,1.0
COVID-19,Unspecified,BRAZIL,2021-03-02,World Health Organization COVID-19 Dashboard,34027,209550294,16.2381,1.0
COVID-19,Unspecified,BRAZIL,2021-03-03,World Health Organization COVID-19 Dashboard,35742,209550294,17.0565,1.0
COVID-19,Unspecified,BRAZIL,2021-03-04,World Health Organization COVID-19 Dashboard,59925,209550294,28.597,1.0
COVID-19,Unspecified,BRAZIL,2021-03-05,World Health Organization COVID-19 Dashboard,71704,209550294,34.218,1.0
COVID-19,Unspecified,BRAZIL,2021-03-06,World Health Organization COVID-19 Dashboard,75102,209550294,35.8396,1.0
COVID-19,Unspecified,BRAZIL,2021-03-07,World Health Organization COVID-19 Dashboard,75495,209550294,36.0272,1.0
COVID-19,Unspecified,BRAZIL,2021-03-08,World Health Organization COVID-19 Dashboard,69609,209550294,33.2183,1.0
COVID-19,Unspecified,BRAZIL,2021-03-09,World Health Organization COVID-19 Dashboard,80508,209550294,38.4194,1.0
COVID-19,Unspecified,BRAZIL,2021-03-10,World Health Organization COVID-19 Dashboard,32321,209550294,15.424,1.0
COVID-19,Unspecified,BRAZIL,2021-03-11,World Health Organization COVID-19 Dashboard,70764,209550294,33.7695,1.0
COVID-19,Unspecified,BRAZIL,2021-03-12,World Health Organization COVID-19 Dashboard,79876,209550294,38.1178,1.0
COVID-19,Unspecified,BRAZIL,2021-03-13,World Health Organization COVID-19 Dashboard,75412,209550294,35.9875,1.0
COVID-19,Unspecified,BRAZIL,2021-03-14,World Health Organization COVID-19 Dashboard,85663,209550294,40.8794,1.0
COVID-19,Unspecified,BRAZIL,2021-03-15,World Health Organization COVID-19 Dashboard,76178,209550294,36.3531,1.0
COVID-19,Unspecified,BRAZIL,2021-03-16,World Health Organization COVID-19 Dashboard,43812,209550294,20.9076,1.0
COVID-19,Unspecified,BRAZIL,2021-03-17,World Health Organization COVID-19 Dashboard,36239,209550294,17.2937,1.0
COVID-19,Unspecified,BRAZIL,2021-03-18,World Health Organization COVID-19 Dashboard,83926,209550294,40.0505,1.0
COVID-19,Unspecified,BRAZIL,2021-03-19,World Health Organization COVID-19 Dashboard,90303,209550294,43.0937,1.0
COVID-19,Unspecified,BRAZIL,2021-03-20,World Health Organization COVID-19 Dashboard,86982,209550294,41.5089,1.0
COVID-19,Unspecified,BRAZIL,2021-03-21,World Health Organization COVID-19 Dashboard,90570,209550294,43.2211,1.0
COVID-19,Unspecified,BRAZIL,2021-03-22,World Health Organization COVID-19 Dashboard,79069,209550294,37.7327,1.0
COVID-19,Unspecified,BRAZIL,2021-03-23,World Health Organization COVID-19 Dashboard,47774,209550294,22.7983,1.0
COVID-19,Unspecified,BRAZIL,2021-03-24,World Health Organization COVID-19 Dashboard,49293,209550294,23.5232,1.0
COVID-19,Unspecified,BRAZIL,2021-03-25,World Health Organization COVID-19 Dashboard,82493,209550294,39.3667,1.0
COVID-19,Unspecified,BRAZIL,2021-03-26,World Health Organization COVID-19 Dashboard,89992,209550294,42.9453,1.0
COVID-19,Unspecified,BRAZIL,2021-03-27,World Health Organization COVID-19 Dashboard,100158,209550294,47.7966,1.0
COVID-19,Unspecified,BRAZIL,2021-03-28,World Health Organization COVID-19 Dashboard,84245,209550294,40.2028,1.0
COVID-19,Unspecified,BRAZIL,2021-03-29,World Health Organization COVID-19 Dashboard,85948,209550294,41.0155,1.0
COVID-19,Unspecified,BRAZIL,2021-03-30,World Health Organization COVID-19 Dashboard,44326,209550294,21.1529,1.0
COVID-19,Unspecified,BRAZIL,2021-03-31,World Health Organization COVID-19 Dashboard,38927,209550294,18.5764,1.0
COVID-19,Unspecified,BRAZIL,2021-04-01,World Health Organization COVID-19 Dashboard,84494,209550294,40.3216,1.0
COVID-19,Unspecified,BRAZIL,2021-04-02,World Health Organization COVID-19 Dashboard,90638,209550294,43.2536,1.0
COVID-19,Unspecified,BRAZIL,2021-04-03,World Health Organization COVID-19 Dashboard,91097,209550294,43.4726,1.0
COVID-19,Unspecified,BRAZIL,2021-04-04,World Health Organization COVID-19 Dashboard,70238,209550294,33.5184,1.0
COVID-19,Unspecified,BRAZIL,2021-04-05,World Health Organization COVID-19 Dashboard,43515,209550294,20.7659,1.0
COVID-19,Unspecified,BRAZIL,2021-04-06,World Health Organization COVID-19 Dashboard,31359,209550294,14.9649,1.0
COVID-19,Unspecified,BRAZIL,2021-04-07,World Health Organization COVID-19 Dashboard,28645,209550294,13.6697,1.0
COVID-19,Unspecified,BRAZIL,2021-04-08,World Health Organization COVID-19 Dashboard,86979,209550294,41.5075,1.0
COVID-19,Unspecified,BRAZIL,2021-04-09,World Health Organization COVID-19 Dashboard,92625,209550294,44.2018,1.0
COVID-19,Unspecified,BRAZIL,2021-04-10,World Health Organization COVID-19 Dashboard,86652,209550294,41.3514,1.0
COVID-19,Unspecified,BRAZIL,2021-04-11,World Health Organization COVID-19 Dashboard,93317,209550294,44.532,1.0
COVID-19,Unspecified,BRAZIL,2021-04-12,World Health Organization COVID-19 Dashboard,71832,209550294,34.2791,1.0
COVID-19,Unspecified,BRAZIL,2021-04-13,World Health Organization COVID-19 Dashboard,37017,209550294,17.665,1.0
COVID-19,Unspecified,BRAZIL,2021-04-14,World Health Organization COVID-19 Dashboard,35785,209550294,17.077,1.0
COVID-19,Unspecified,BRAZIL,2021-04-15,World Health Organization COVID-19 Dashboard,82186,209550294,39.2202,1.0
COVID-19,Unspecified,BRAZIL,2021-04-16,World Health Organization COVID-19 Dashboard,73513,209550294,35.0813,1.0
COVID-19,Unspecified,BRAZIL,2021-04-17,World Health Organization COVID-19 Dashboard,73174,209550294,34.9195,1.0
COVID-19,Unspecified,BRAZIL,2021-04-18,World Health Organization COVID-19 Dashboard,85774,209550294,40.9324,1.0
COVID-19,Unspecified,BRAZIL,2021-04-19,World Health Organization COVID-19 Dashboard,67636,209550294,32.2767,1.0
COVID-19,Unspecified,BRAZIL,2021-04-20,World Health Organization COVID-19 Dashboard,42980,209550294,20.5106,1.0
COVID-19,Unspecified,BRAZIL,2021-04-21,World Health Organization COVID-19 Dashboard,30624,209550294,14.6142,1.0
COVID-19,Unspecified,BRAZIL,2021-04-22,World Health Organization COVID-19 Dashboard,69381,209550294,33.1095,1.0
COVID-19,Unspecified,BRAZIL,2021-04-23,World Health Organization COVID-19 Dashboard,79719,209550294,38.0429,1.0
COVID-19,Unspecified,BRAZIL,2021-04-24,World Health Organization COVID-19 Dashboard,45178,209550294,21.5595,1.0
COVID-19,Unspecified,BRAZIL,2021-04-25,World Health Organization COVID-19 Dashboard,69105,209550294,32.9778,1.0
COVID-19,Unspecified,BRAZIL,2021-04-26,World Health Organization COVID-19 Dashboard,71137,209550294,33.9475,1.0
COVID-19,Unspecified,BRAZIL,2021-04-27,World Health Organization COVID-19 Dashboard,32572,209550294,15.5438,1.0
COVID-19,Unspecified,BRAZIL,2021-04-28,World Health Organization COVID-19 Dashboard,28636,209550294,13.6655,1.0
COVID-19,Unspecified,BRAZIL,2021-04-29,World Health Organization COVID-19 Dashboard,72140,209550294,34.4261,1.0
